sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8cd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:57:19 +0100,2019-02-12 14:54:08 +0100,2019-02-12 14:54:08 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8d20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:58:37 +0100,2019-02-12 14:58:36 +0100,2019-02-12 14:58:36 +0100,102
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8dc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:58:41 +0100,2019-02-12 14:58:40 +0100,2019-02-12 14:58:40 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8a50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:58:46 +0100,2019-02-12 14:58:45 +0100,2019-02-12 14:58:45 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb88c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:58:51 +0100,2019-02-12 14:58:48 +0100,2019-02-12 14:58:48 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8370>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:58:56 +0100,2019-02-12 14:58:51 +0100,2019-02-12 14:58:51 +0100,60
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb8780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:01 +0100,2019-02-12 14:58:56 +0100,2019-02-12 14:58:56 +0100,68
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb86e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:06 +0100,2019-02-12 14:59:05 +0100,2019-02-12 14:59:05 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb9680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:11 +0100,2019-02-12 14:59:10 +0100,2019-02-12 14:59:10 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb9d60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:16 +0100,2019-02-12 14:59:11 +0100,2019-02-12 14:59:11 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba0d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:21 +0100,2019-02-12 14:59:19 +0100,2019-02-12 14:59:19 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:26 +0100,2019-02-12 14:59:23 +0100,2019-02-12 14:59:23 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba1c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:31 +0100,2019-02-12 14:59:28 +0100,2019-02-12 14:59:28 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba2b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:36 +0100,2019-02-12 14:59:31 +0100,2019-02-12 14:59:31 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba490>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:41 +0100,2019-02-12 14:59:40 +0100,2019-02-12 14:59:40 +0100,63
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba800>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:46 +0100,2019-02-12 14:59:42 +0100,2019-02-12 14:59:42 +0100,63
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba8f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 14:59:51 +0100,2019-02-12 14:59:50 +0100,2019-02-12 14:59:50 +0100,62
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba990>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:01:50 +0100,2019-02-12 14:56:44 +0100,2019-02-12 14:56:44 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:02:24 +0100,2019-02-12 15:02:21 +0100,2019-02-12 15:02:21 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbaa80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:02:29 +0100,2019-02-12 15:02:27 +0100,2019-02-12 15:02:27 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbacb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:02:33 +0100,2019-02-12 15:02:32 +0100,2019-02-12 15:02:32 +0100,52
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbad50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:02:38 +0100,2019-02-12 15:02:37 +0100,2019-02-12 15:02:37 +0100,50
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bba760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:03:14 +0100,2019-02-12 15:03:12 +0100,2019-02-12 15:03:12 +0100,104
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbae40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:03:19 +0100,2019-02-12 15:03:15 +0100,2019-02-12 15:03:15 +0100,104
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbaf30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:03:24 +0100,2019-02-12 15:03:20 +0100,2019-02-12 15:03:20 +0100,105
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbafd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:03:29 +0100,2019-02-12 15:03:25 +0100,2019-02-12 15:03:25 +0100,108
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb070>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:06:41 +0100,2019-02-12 15:05:14 +0100,2019-02-12 15:05:14 +0100,65
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb110>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:08:00 +0100,2019-02-12 15:07:58 +0100,2019-02-12 15:07:58 +0100,50
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb1b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:08:24 +0100,2019-02-12 15:08:23 +0100,2019-02-12 15:08:23 +0100,79
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:08:38 +0100,2019-02-12 15:08:36 +0100,2019-02-12 15:08:36 +0100,64
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb390>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:08:43 +0100,2019-02-12 15:08:42 +0100,2019-02-12 15:08:42 +0100,64
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb430>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:08:48 +0100,2019-02-12 15:08:43 +0100,2019-02-12 15:08:43 +0100,63
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb610>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:13:46 +0100,2019-02-12 15:06:26 +0100,2019-02-12 15:06:26 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:16:47 +0100,2019-02-12 15:12:26 +0100,2019-02-12 15:12:26 +0100,62
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:18:51 +0100,2019-02-12 15:18:49 +0100,2019-02-12 15:18:49 +0100,60
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb6b0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:18:56 +0100,2019-02-12 15:18:54 +0100,2019-02-12 15:18:54 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:23:42 +0100,2019-02-12 15:16:09 +0100,2019-02-12 15:16:09 +0100,65
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb930>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:27:09 +0100,2019-02-12 15:22:54 +0100,2019-02-12 15:22:54 +0100,76
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbb9d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:30:50 +0100,2019-02-12 15:28:42 +0100,2019-02-12 15:28:42 +0100,88
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbba70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:46:47 +0100,2019-02-12 15:30:38 +0100,2019-02-12 15:30:38 +0100,102
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbb10>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:46:47 +0100,2019-02-12 15:44:16 +0100,2019-02-12 15:44:16 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbbb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:50:27 +0100,2019-02-12 15:48:25 +0100,2019-02-12 15:48:25 +0100,51
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbc50>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 15:58:02 +0100,2019-02-12 15:54:51 +0100,2019-02-12 15:54:51 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbcf0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:00:31 +0100,2019-02-12 15:58:27 +0100,2019-02-12 15:58:27 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbd90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:07:48 +0100,2019-02-12 16:03:51 +0100,2019-02-12 16:03:51 +0100,52
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbe30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:11:12 +0100,2019-02-12 16:08:50 +0100,2019-02-12 16:08:50 +0100,63
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbed0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:13:52 +0100,2019-02-12 16:13:51 +0100,2019-02-12 16:13:51 +0100,77
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bbbf70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:13:56 +0100,2019-02-12 16:13:55 +0100,2019-02-12 16:13:55 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb60d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:14:01 +0100,2019-02-12 16:13:57 +0100,2019-02-12 16:13:57 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb6fd0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:14:06 +0100,2019-02-12 16:14:02 +0100,2019-02-12 16:14:02 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7e30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:14:11 +0100,2019-02-12 16:14:09 +0100,2019-02-12 16:14:09 +0100,60
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb6350>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:14:16 +0100,2019-02-12 16:14:11 +0100,2019-02-12 16:14:11 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7390>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:14:21 +0100,2019-02-12 16:14:19 +0100,2019-02-12 16:14:19 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb74d0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:15:47 +0100,2019-02-12 16:14:39 +0100,2019-02-12 16:14:39 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb6e90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:22 +0100,2019-02-12 16:16:20 +0100,2019-02-12 16:16:20 +0100,95
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb5040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:26 +0100,2019-02-12 16:16:25 +0100,2019-02-12 16:16:25 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:31 +0100,2019-02-12 16:16:29 +0100,2019-02-12 16:16:29 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7890>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:36 +0100,2019-02-12 16:16:31 +0100,2019-02-12 16:16:31 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb4a00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:41 +0100,2019-02-12 16:16:40 +0100,2019-02-12 16:16:40 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb4230>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:46 +0100,2019-02-12 16:16:43 +0100,2019-02-12 16:16:43 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb4fa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:51 +0100,2019-02-12 16:16:46 +0100,2019-02-12 16:16:46 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb5130>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:16:56 +0100,2019-02-12 16:16:52 +0100,2019-02-12 16:16:52 +0100,58
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb4d20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:17:01 +0100,2019-02-12 16:16:57 +0100,2019-02-12 16:16:57 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb6940>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:17:06 +0100,2019-02-12 16:17:02 +0100,2019-02-12 16:17:02 +0100,59
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb4dc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:17:11 +0100,2019-02-12 16:17:09 +0100,2019-02-12 16:17:09 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7610>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:17:16 +0100,2019-02-12 16:17:12 +0100,2019-02-12 16:17:12 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7a20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:19:43 +0100,2019-02-12 16:19:41 +0100,2019-02-12 16:19:41 +0100,73
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7ac0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:19:47 +0100,2019-02-12 16:19:46 +0100,2019-02-12 16:19:46 +0100,72
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb7f70>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:19:52 +0100,2019-02-12 16:19:47 +0100,2019-02-12 16:19:47 +0100,75
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282bb68f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:19:57 +0100,2019-02-12 16:19:53 +0100,2019-02-12 16:19:53 +0100,79
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:20:02 +0100,2019-02-12 16:19:57 +0100,2019-02-12 16:19:57 +0100,82
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4640>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:20:17 +0100,2019-02-12 16:17:44 +0100,2019-02-12 16:17:44 +0100,52
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:20:28 +0100,2019-02-12 16:20:27 +0100,2019-02-12 16:20:27 +0100,67
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4b40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:20:33 +0100,2019-02-12 16:20:32 +0100,2019-02-12 16:20:32 +0100,81
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5810>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:20:52 +0100,2019-02-12 16:20:49 +0100,2019-02-12 16:20:49 +0100,77
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4dc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:25:41 +0100,2019-02-12 16:23:08 +0100,2019-02-12 16:23:08 +0100,55
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba6cb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:25:58 +0100,2019-02-12 16:25:57 +0100,2019-02-12 16:25:57 +0100,72
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4ff0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:26:02 +0100,2019-02-12 16:26:01 +0100,2019-02-12 16:26:01 +0100,52
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4780>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:26:17 +0100,2019-02-12 16:26:14 +0100,2019-02-12 16:26:14 +0100,48
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba7a20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:26:22 +0100,2019-02-12 16:26:21 +0100,2019-02-12 16:26:21 +0100,47
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba46e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:31:47 +0100,2019-02-12 16:27:35 +0100,2019-02-12 16:27:35 +0100,66
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba63f0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:37:04 +0100,2019-02-12 16:31:47 +0100,2019-02-12 16:31:47 +0100,53
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4b90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:41:59 +0100,2019-02-12 16:39:06 +0100,2019-02-12 16:39:06 +0100,57
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4320>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:42:48 +0100,2019-02-12 16:42:47 +0100,2019-02-12 16:42:47 +0100,74
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba57c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:42:52 +0100,2019-02-12 16:42:51 +0100,2019-02-12 16:42:51 +0100,48
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba6e90>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:42:57 +0100,2019-02-12 16:42:54 +0100,2019-02-12 16:42:54 +0100,47
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba4410>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:43:02 +0100,2019-02-12 16:42:57 +0100,2019-02-12 16:42:57 +0100,48
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba6ee0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:46:46 +0100,2019-02-12 16:45:13 +0100,2019-02-12 16:45:13 +0100,56
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba7b60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:50:31 +0100,2019-02-12 16:46:37 +0100,2019-02-12 16:46:37 +0100,51
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba6350>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 16:56:01 +0100,2019-02-12 16:50:51 +0100,2019-02-12 16:50:51 +0100,75
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba7bb0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 17:01:28 +0100,2019-02-12 16:55:28 +0100,2019-02-12 16:55:28 +0100,75
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba75c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 17:10:29 +0100,2019-02-12 17:10:17 +0100,2019-02-12 17:10:17 +0100,98
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5cc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 17:19:00 +0100,2019-02-12 17:00:58 +0100,2019-02-12 17:00:58 +0100,74
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5590>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 17:30:44 +0100,2019-02-12 17:28:28 +0100,2019-02-12 17:28:28 +0100,77
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x282ba5b30>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","HeartRate","count/min",2019-02-12 17:37:56 +0100,2019-02-12 17:31:49 +0100,2019-02-12 17:31:49 +0100,51
